id,google_product_category
29971245,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971286,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971315,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971324,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971325,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971383,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971393,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971398,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971411,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971413,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971414,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971417,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971419,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971425,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
29971427,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30167519,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30167520,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30167635,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30215096,Furniture > Sofas
30215110,Furniture > Sofas
30215111,Furniture > Sofas
30215129,Furniture > Sofas
30244421,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244422,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244423,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244424,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244425,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244427,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244428,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244429,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30244430,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
30386453,Furniture > Chairs > Kitchen & Dining Room Chairs
30386455,Furniture > Chairs > Kitchen & Dining Room Chairs
30676330,Furniture > Tables > Kitchen & Dining Room Tables
30676334,Furniture > Tables > Kitchen & Dining Room Tables
30676337,Furniture > Tables > Kitchen & Dining Room Tables
30676340,Furniture > Tables > Kitchen & Dining Room Tables
30676343,Furniture > Tables > Kitchen & Dining Room Tables
30676345,Furniture > Tables > Kitchen & Dining Room Tables
30676357,Furniture > Tables > Kitchen & Dining Room Tables
30676358,Furniture > Tables > Kitchen & Dining Room Tables
30676366,Furniture > Tables > Kitchen & Dining Room Tables
30676373,Furniture > Tables > Kitchen & Dining Room Tables
30676418,Furniture > Tables > Kitchen & Dining Room Tables
31716952,Furniture > Tables > Kitchen & Dining Room Tables
31717002,Furniture > Tables > Kitchen & Dining Room Tables
31717092,Furniture > Tables > Kitchen & Dining Room Tables
34862227,Furniture > Sofas
34862229,Furniture > Sofas
34862230,Furniture > Sofas
34862231,Furniture > Sofas
34862232,Furniture > Sofas
34862233,Furniture > Sofas
34862239,Furniture > Sofas
34862240,Furniture > Sofas
35030341,Furniture > Sofas
35030343,Furniture > Sofas
35030344,Furniture > Sofas
35030345,Furniture > Sofas
35030346,Furniture > Sofas
35030347,Furniture > Sofas
35030353,Furniture > Sofas
35030354,Furniture > Sofas
35037297,Furniture > Sofas
35037299,Furniture > Sofas
35037300,Furniture > Sofas
35037301,Furniture > Sofas
35037302,Furniture > Sofas
35037303,Furniture > Sofas
35037309,Furniture > Sofas
35037310,Furniture > Sofas
35039587,Furniture > Sofas
35039589,Furniture > Sofas
35039590,Furniture > Sofas
35039591,Furniture > Sofas
35039592,Furniture > Sofas
35039593,Furniture > Sofas
35039599,Furniture > Sofas
35039600,Furniture > Sofas
35333176,Furniture > Sofas
35333178,Furniture > Sofas
35333179,Furniture > Sofas
35333180,Furniture > Sofas
35333181,Furniture > Sofas
35333182,Furniture > Sofas
35333188,Furniture > Sofas
35333189,Furniture > Sofas
35348313,Furniture > Sofas
35348315,Furniture > Sofas
35348316,Furniture > Sofas
35348317,Furniture > Sofas
35348318,Furniture > Sofas
35348319,Furniture > Sofas
35348325,Furniture > Sofas
35348326,Furniture > Sofas
35358082,Furniture > Sofas
35358087,Furniture > Sofas
35358088,Furniture > Sofas
35358095,Furniture > Sofas
35358096,Furniture > Sofas
35358097,Furniture > Sofas
35358186,Furniture > Sofas
35358192,Furniture > Sofas
35416580,Furniture > Sofas
35416582,Furniture > Sofas
35416583,Furniture > Sofas
35416584,Furniture > Sofas
35416585,Furniture > Sofas
35416586,Furniture > Sofas
35416592,Furniture > Sofas
35416593,Furniture > Sofas
35440558,Furniture > Sofas
35440560,Furniture > Sofas
35440561,Furniture > Sofas
35440562,Furniture > Sofas
35440563,Furniture > Sofas
35440564,Furniture > Sofas
35440570,Furniture > Sofas
35440571,Furniture > Sofas
35441527,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35441530,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35441541,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35441550,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35441576,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35441578,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35441693,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35441695,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447225,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447227,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447228,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447229,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447230,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447231,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447237,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35447238,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35880348,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35880352,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35880356,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
35880357,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
38180520,Furniture > Ottomans
38180522,Furniture > Ottomans
38180529,Furniture > Ottomans
38180530,Furniture > Ottomans
38180535,Furniture > Ottomans
38180536,Furniture > Ottomans
38180537,Furniture > Ottomans
38180538,Furniture > Ottomans
38180539,Furniture > Ottomans
38180540,Furniture > Ottomans
38180541,Furniture > Ottomans
38180542,Furniture > Ottomans
38180543,Furniture > Ottomans
38180544,Furniture > Ottomans
38188039,Furniture > Ottomans
38188041,Furniture > Ottomans
38188048,Furniture > Ottomans
38188049,Furniture > Ottomans
38188054,Furniture > Ottomans
38188055,Furniture > Ottomans
38188056,Furniture > Ottomans
38188057,Furniture > Ottomans
38188058,Furniture > Ottomans
38188059,Furniture > Ottomans
38188060,Furniture > Ottomans
38188061,Furniture > Ottomans
38188062,Furniture > Ottomans
38188063,Furniture > Ottomans
38210505,Furniture > Futons
38210507,Furniture > Futons
38210514,Furniture > Futons
38210515,Furniture > Futons
38210517,Furniture > Futons
38210520,Furniture > Futons
38210521,Furniture > Futons
38210522,Furniture > Futons
38210523,Furniture > Futons
38210524,Furniture > Futons
38210525,Furniture > Futons
38210526,Furniture > Futons
38210527,Furniture > Futons
38210528,Furniture > Futons
38210529,Furniture > Futons
38211149,Furniture > Futons
38211151,Furniture > Futons
38211158,Furniture > Futons
38211159,Furniture > Futons
38211164,Furniture > Futons
38211165,Furniture > Futons
38211166,Furniture > Futons
38211167,Furniture > Futons
38211168,Furniture > Futons
38211169,Furniture > Futons
38211170,Furniture > Futons
38211171,Furniture > Futons
38211172,Furniture > Futons
38211173,Furniture > Futons
39517019,Furniture > Tables
39517020,Furniture > Tables
39517021,Furniture > Tables
39517022,Furniture > Tables
39517023,Furniture > Tables
42175730,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42175732,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42175779,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42175903,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42175963,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176158,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176174,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176181,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176182,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176196,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176214,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176239,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176250,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176256,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176321,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176323,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176329,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176348,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176373,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176385,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176391,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176405,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176425,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176470,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176474,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176487,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176495,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176505,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42176506,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42178674,Furniture > Sofas
42178678,Furniture > Sofas
42178917,Furniture > Sofas
42178930,Furniture > Sofas
42178932,Furniture > Sofas
42178933,Furniture > Sofas
42178940,Furniture > Sofas
42178949,Furniture > Sofas
42178953,Furniture > Sofas
42179080,Furniture > Sofas
42179082,Furniture > Sofas
42179085,Furniture > Sofas
42179093,Furniture > Sofas
42179097,Furniture > Sofas
42179172,Furniture > Sofas
42179175,Furniture > Sofas
42179178,Furniture > Sofas
42179401,Furniture > Sofas
42179408,Furniture > Sofas
42179716,Furniture > Sofas
42180577,Furniture > Sofas
42180584,Furniture > Sofas
42180587,Furniture > Sofas
42180612,Furniture > Sofas
42180614,Furniture > Sofas
42180615,Furniture > Sofas
42180623,Furniture > Sofas
42180626,Furniture > Sofas
42186406,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186413,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186419,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186485,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186488,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186494,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186496,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186587,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186601,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186602,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186625,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186630,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186712,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186718,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186727,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186729,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186732,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186733,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186735,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186816,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186824,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186825,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186855,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186858,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186869,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186871,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186872,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186874,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42186875,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
42188306,Furniture > Sofas
42188327,Furniture > Sofas
42188329,Furniture > Sofas
42188336,Furniture > Sofas
42188339,Furniture > Sofas
42188343,Furniture > Sofas
42188344,Furniture > Sofas
42188349,Furniture > Sofas
42188351,Furniture > Sofas
42188353,Furniture > Sofas
42188364,Furniture > Sofas
42188369,Furniture > Sofas
42188385,Furniture > Sofas
42188422,Furniture > Sofas
42188454,Furniture > Sofas
42188920,Furniture > Sofas
42189229,Furniture > Sofas
42189239,Furniture > Sofas
42189242,Furniture > Sofas
42189248,Furniture > Sofas
42189249,Furniture > Sofas
42189250,Furniture > Sofas
42189265,Furniture > Sofas
42189268,Furniture > Sofas
42189269,Furniture > Sofas
42189270,Furniture > Sofas
42189310,Furniture > Sofas
42189315,Furniture > Sofas
42190482,Furniture > Sofas
42190539,Furniture > Sofas
42190549,Furniture > Sofas
42190563,Furniture > Sofas
42190564,Furniture > Sofas
42190571,Furniture > Sofas
42190573,Furniture > Sofas
42190574,Furniture > Sofas
42190575,Furniture > Sofas
42190576,Furniture > Sofas
42190579,Furniture > Sofas
42190581,Furniture > Sofas
42190583,Furniture > Sofas
42190584,Furniture > Sofas
42190624,Furniture > Sofas
42190633,Furniture > Sofas
42190639,Furniture > Sofas
42190670,Furniture > Sofas
42190798,Furniture > Sofas
42190800,Furniture > Sofas
42190802,Furniture > Sofas
42190814,Furniture > Sofas
42190816,Furniture > Sofas
42190817,Furniture > Sofas
42190827,Furniture > Sofas
42190828,Furniture > Sofas
42190866,Furniture > Sofas
46097685,Furniture > Tables > Accent Tables > Coffee Tables
46097686,Furniture > Tables > Accent Tables > Coffee Tables
46097698,Furniture > Tables > Accent Tables > Coffee Tables
46102527,Furniture > Chairs > Kitchen & Dining Room Chairs
46102528,Furniture > Chairs > Kitchen & Dining Room Chairs
46102529,Furniture > Chairs > Kitchen & Dining Room Chairs
46102530,Furniture > Chairs > Kitchen & Dining Room Chairs
46102531,Furniture > Chairs > Kitchen & Dining Room Chairs
46102532,Furniture > Chairs > Kitchen & Dining Room Chairs
46102533,Furniture > Chairs > Kitchen & Dining Room Chairs
46102534,Furniture > Chairs > Kitchen & Dining Room Chairs
46102535,Furniture > Chairs > Kitchen & Dining Room Chairs
46102536,Furniture > Chairs > Kitchen & Dining Room Chairs
46102537,Furniture > Chairs > Kitchen & Dining Room Chairs
46102538,Furniture > Chairs > Kitchen & Dining Room Chairs
46102539,Furniture > Chairs > Kitchen & Dining Room Chairs
46102540,Furniture > Chairs > Kitchen & Dining Room Chairs
46102544,Furniture > Chairs > Kitchen & Dining Room Chairs
46102545,Furniture > Chairs > Kitchen & Dining Room Chairs
46102611,Furniture > Chairs > Kitchen & Dining Room Chairs
46102612,Furniture > Chairs > Kitchen & Dining Room Chairs
46102641,Furniture > Chairs > Kitchen & Dining Room Chairs
46102656,Furniture > Chairs > Kitchen & Dining Room Chairs
46102664,Furniture > Chairs > Kitchen & Dining Room Chairs
46102665,Furniture > Chairs > Kitchen & Dining Room Chairs
46102669,Furniture > Chairs > Kitchen & Dining Room Chairs
46102673,Furniture > Chairs > Kitchen & Dining Room Chairs
46102674,Furniture > Chairs > Kitchen & Dining Room Chairs
46102721,Furniture > Chairs > Kitchen & Dining Room Chairs
46102732,Furniture > Chairs > Kitchen & Dining Room Chairs
46102734,Furniture > Chairs > Kitchen & Dining Room Chairs
46102736,Furniture > Chairs > Kitchen & Dining Room Chairs
46102738,Furniture > Chairs > Kitchen & Dining Room Chairs
46102780,Furniture > Chairs > Kitchen & Dining Room Chairs
